"","NEWID","week","weekly_sum","type","Start_Week","End_Week","week_label"
"250",3,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"251",3,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"252",3,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"253",3,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"254",3,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"255",3,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"256",3,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"257",3,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"258",3,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"259",3,49,0.6396388655123,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"260",3,50,2.25572248306444,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"261",3,51,3.4207196880247,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"262",3,52,7.1769372560393,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"263",3,53,1.0074679799013,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"264",3,54,1.5485823996162,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"265",3,55,1.0385922529096,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"266",3,56,1.281038828341,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"267",3,57,2.132566514796,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"268",3,58,1.056195510511,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"269",3,59,1.25079518343874,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"270",3,60,1.451847406492,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"271",3,61,1.720976869791,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"272",3,62,1.426913306845,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"273",3,63,1.813285047773,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"274",3,64,1.60404706493,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"275",3,65,0.1354026278,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"276",3,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"277",3,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"278",3,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"279",3,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"280",3,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"281",3,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"282",3,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"283",3,73,4.697616285e-05,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"284",3,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"285",3,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"286",3,76,3.381030655e-05,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"287",3,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"288",3,78,0.002247295751,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"289",3,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"290",3,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"291",3,81,0,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"292",3,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"293",3,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"294",3,84,0.005128184497,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"295",3,85,0,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"296",3,86,0.0106781408975,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"297",3,87,0.03922885469509,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"298",3,88,0.00170407143598,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"299",3,89,0,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"300",3,90,0,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"301",3,91,0,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"302",3,92,0,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"303",3,93,0,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"304",3,94,0,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"305",3,95,0,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"306",3,96,0,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"307",3,97,0,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"308",3,98,0,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"309",3,99,0,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"310",3,100,0,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"311",3,101,0,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"312",3,102,0,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"313",3,103,0,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"314",3,104,0,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"315",3,105,0,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"316",4,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"317",4,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"318",4,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"319",4,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"320",4,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"321",4,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"322",4,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"323",4,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"324",4,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"325",4,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"326",4,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"327",4,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"328",4,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"329",4,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"330",4,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"331",4,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"332",4,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"333",4,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"334",4,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"335",4,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"336",4,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"337",4,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"338",4,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"339",4,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"340",4,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"341",4,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"342",4,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"343",4,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"344",4,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"345",4,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"346",4,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"347",4,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"348",4,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"349",4,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"350",4,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"351",4,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"352",4,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"353",4,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"354",4,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"355",4,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"356",4,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"357",4,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"358",4,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"359",4,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"360",4,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"361",4,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"362",4,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"363",4,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"364",4,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"365",4,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"366",4,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"367",4,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"368",4,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"369",4,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"370",4,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"371",4,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"372",4,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"373",4,58,1.639879306e-05,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"374",4,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"375",4,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"376",4,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"377",4,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"378",4,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"379",4,64,0,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"380",4,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"381",4,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"382",4,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"383",4,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"384",4,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"385",4,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"386",4,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"387",4,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"388",4,73,0,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"389",4,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"390",4,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"391",4,76,0,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"392",4,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"393",4,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"394",4,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"395",4,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"396",4,81,0,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"397",4,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"398",4,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"399",4,84,0,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"400",4,85,0,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"401",4,86,0,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"402",4,87,0,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"403",4,88,0,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"404",4,89,0,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"405",4,90,0,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"406",4,91,0,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"407",4,92,0,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"408",4,93,0,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"409",4,94,0,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"410",4,95,0,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"411",4,96,0,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"412",4,97,0,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"413",4,98,0,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"414",4,99,0,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"415",4,100,0,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"416",4,101,0,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"417",4,102,0,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"418",4,103,0,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"419",4,104,0,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"420",4,105,0,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"421",5,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"422",5,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"423",5,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"424",5,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"425",5,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"426",5,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"427",5,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"428",5,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"429",5,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"430",5,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"431",5,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"432",5,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"433",5,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"434",5,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"435",5,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"436",5,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"437",5,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"438",5,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"439",5,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"440",5,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"441",5,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"442",5,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"443",5,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"444",5,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"445",5,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"446",5,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"447",5,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"448",5,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"449",5,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"450",5,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"451",5,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"452",5,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"453",5,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"454",5,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"455",5,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"456",5,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"457",5,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"458",5,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"459",5,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"460",5,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"461",5,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"462",5,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"463",5,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"464",5,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"465",5,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"466",5,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"467",5,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"468",5,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"469",5,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"470",5,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"471",5,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"472",5,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"473",5,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"474",5,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"475",5,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"476",5,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"477",5,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"478",5,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"479",5,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"480",5,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"481",5,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"482",5,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"483",5,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"484",5,64,0,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"485",5,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"486",5,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"487",5,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"488",5,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"489",5,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"490",5,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"491",5,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"492",5,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"493",5,73,0,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"494",5,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"495",5,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"496",5,76,0,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"497",5,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"498",5,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"499",5,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"500",5,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
